GTDB21188	GCA_002196055	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002196155	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002196165	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002196305	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002196325	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002196375	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002196395	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002204075	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002204085	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002216685	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002251495	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002284125	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002284155	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002284185	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002284205	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002284235	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002284255	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002284325	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002284395	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002284425	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002284455	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002284475	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002284495	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002313025	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002843255	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002890525	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002911455	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_003056705	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_003056995	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_003057015	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_003057035	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_003057775	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_003063885	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_003096135	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_003260135	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_003311755	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_003311805	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_003311815	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_003311825	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_003311865	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_003311885	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_003311895	s__Vibrio cholerae	#8bd346
